ID,Date,Band,Genus,Species,Sex,Age,Time,Site,Mass,Wing_length,Tail_length,Fat_code,Condition
3D6.1D593E1C97,8/27/19,A00001704,Selasphorus,ALHU,M,AHY,11:41:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CCA,8/27/19,A00001705,Selasphorus,ALHU,F,HY,11:40:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593D45B3,8/27/19,910071168,Calypte,ANHU,F,AHY,11:27:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CBB,8/27/19,A00001706,Selasphorus,ALHU,F,HY,10:56:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C87,8/27/19,A00001707,Calypte,ANHU,M,AHY,10:55:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CB7,8/27/19,A00001708,Selasphorus,ALHU,F,AHY,10:28:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CA2,8/27/19,A00001709,Calypte,ANHU,F,NA,10:25:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E19A5,8/27/19,NA,Calypte,ANHU,M,HY,10:10:00,BH,NA,0,NA,-,#VALUE!
3D6.1D593E1C8B,8/27/19,A00001710,Calypte,ANHU,M,HY,10:05:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CC0,8/27/19,A00001715,Calypte,ANHU,F,NA,9:46:00,BH,NA,0,NA,-,#VALUE!
3D6.1D593E1CD4,8/27/19,A00001711,Calypte,ANHU,M,AHY,9:36:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C95,8/27/19,A00001712,Calypte,ANHU,M,NA,9:35:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CB2,8/27/19,A00001713,Selasphorus,ALHU,M,AHY,9:02:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C8F,8/27/19,A00001714,Selasphorus,ALHU,M,AHY,8:59:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1A17,8/27/19,NA,Calypte,ANHU,M,AHY,8:57:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1A15,8/27/19,NA,Calypte,ANHU,F,AHY,8:54:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C92,8/27/19,A00001716,Selasphorus,ALHU,F,AHY,8:48:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C88,8/27/19,A00001717,Calypte,ANHU,M,HY,8:44:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593D7845,8/26/19,610089596,Calypte,ANHU,M,AHY,16:20:00,BH,NA,49,NA,0,#VALUE!
3D6.1D593E1CD7,8/26/19,A00001649,Archilochus,BCHU,F,AHY,16:10:00,BH,NA,44,NA,0,#VALUE!
3D6.1D593D7873,8/26/19,NA,Calypte,ANHU,M,AHY,15:55:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CC2,8/26/19,A00001677,Calypte,ANHU,F,AHY,15:51:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CB4,8/26/19,A00001679,Selasphorus,ALHU,M,HY,15:34:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E19B6,8/26/19,A00001692,Calypte,ANHU,F,HY,15:13:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CA6,8/26/19,A00001680,Selasphorus,ALHU,F,AHY,14:57:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CD3,8/26/19,A00001681,Selasphorus,ALHU,M,HY,14:56:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CCC,8/26/19,A00001678,Calypte,ANHU,M,HY,14:44:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1987,8/26/19,NA,Selasphorus,ALHU,M,AHY,14:40:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CD0,8/26/19,A00001683,Selasphorus,ALHU,M,AHY,14:34:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CA7,8/26/19,A00001682,Selasphorus,ALHU,F,AHY,14:26:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C91,8/26/19,A00001684,Calypte,ANHU,M,HY,12:30:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C85,8/26/19,A00001685,Selasphorus,ALHU,F,AHY,12:25:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C8E,8/26/19,A00001686,Selasphorus,ALHU,M,AHY,12:16:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1C7F,8/26/19,A00001687,Calypte,ANHU,F,AHY,12:10:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CAC,8/26/19,A00001688,Selasphorus,ALHU,M,AHY,11:45:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C77,8/26/19,A00001689,Selasphorus,ALHU,F,AHY,11:40:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CD6,8/26/19,A00001690,Selasphorus,ALHU,F,AHY,11:34:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1CC9,8/26/19,A00001691,Selasphorus,ALHU,M,AHY,11:25:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1AE1,8/23/19,610089713,Selasphorus,RUHU,F,HY,9:45:00,SB,3.9,46,NA,0,11.79487179
3D6.1D593E1CB1,8/23/19,610089914,Calypte,ANHU,M,HY,9:17:00,SB,4.2,50,NA,0,11.9047619
3D6.1D593E1ACC,8/23/19,A00001603,Calypte,ANHU,F,AHY,9:07:00,SB,4.1,51.1,NA,0,12.46341463
3D6.1D593E1AAD,8/23/19,A00001675,Archilochus,BCHU,F,HY,8:26:00,SB,3.4,42.5,NA,NA,12.5
3D6.1D593E1CA8,8/23/19,610089909,Calypte,ANHU,M,HY,8:12:00,SB,4.4,50,NA,0,11.36363636
3D6.1D593E1AAE,8/23/19,A00001601,Calypte,ANHU,F,HY,7:43:00,SB,3.3,48,NA,NA,14.54545455
3D6.1D593E1AA3,8/23/19,610089774,Selasphorus,RUHU,M,HY,7:12:00,SB,NA,43,NA,0,#VALUE!
3D6.1D593E1C7C,8/23/19,610089868,Selasphorus,RUHU,M,HY,7:05:00,SB,NA,42,NA,0,#VALUE!
3D6.1D593E1A95,8/23/19,A00001600,Calypte,ANHU,M,AHY,6:37:00,SB,4.6,48,NA,0,10.43478261
3D6.1D593E1A84,8/15/19,610089771,Archilochus,BCHU,M,HY,8:50:00,SB,2.9,44,NA,0,15.17241379
3D6.1D593E1AD0,8/15/19,A00001598,Calypte,ANHU,M,AHY,7:32:00,SB,4.1,50,NA,NA,12.19512195
3D6.1D593E1AA2,8/3/19,610089834,Archilochus,BCHU,F,AHY,10:06:00,SB,3.6,44,NA,0,12.22222222
3D6.1D593E1A61,8/3/19,610089864,Archilochus,BCHU,M,AHY,7:49:00,SB,3.5,40,NA,0,11.42857143
3D6.1D593E1AE2,7/30/19,A00001597,Calypte,ANHU,F,AHY,8:55:00,SB,4.4,50,NA,0,11.36363636
3D6.1D593E1AE0,7/30/19,A00001596,Calypte,ANHU,M,HY,6:50:00,SB,4.3,49,NA,0,11.39534884
3D6.1D593E1AAD,7/23/19,A00001595,Archilochus,BCHU,F,AHY,9:47:00,SB,3.4,41,NA,0,12.05882353
3D6.1D593E1A39,7/23/19,A00001594,Archilochus,BCHU,F,AHY,9:21:00,SB,3.1,45,NA,0,14.51612903
3D6.1D593E1AC6,7/23/19,A00001593,Calypte,ANHU,F,HY,9:10:00,SB,4.5,52,NA,0,11.55555556
3D6.1D593E1A8A,7/23/19,A00001591,Calypte,ANHU,F,AHY,8:40:00,SB,4.1,51,NA,0,12.43902439
3D6.1D593E1A97,7/23/19,A00001588,Calypte,ANHU,M,HY,7:51:00,SB,4.3,49,NA,0,11.39534884
3D6.1D593E1ACD,7/23/19,A00001587,Calypte,ANHU,F,HY,7:44:00,SB,3.8,49,NA,0,12.89473684
3D6.1D593E1AD9,7/23/19,A00001585,Archilochus,BCHU,F,AHY,7:30:00,SB,3.6,46,NA,0,12.77777778
3D6.1D593E1A9D,7/23/19,A00001584,Calypte,ANHU,M,HY,7:15:00,SB,NA,51,NA,0,#VALUE!
3D6.1D593E1AB8,7/23/19,A00001672,Archilochus,BCHU,F,AHY,7:11:00,SB,3.4,45,NA,0,13.23529412
3D6.1D593E1AB9,7/23/19,A00001583,Calypte,ANHU,F,AHY,6:40:00,SB,NA,49,NA,0,#VALUE!
3D6.1D593E1A8F,7/23/19,610089633,Calypte,ANHU,F,AHY,6:34:00,SB,3.9,50,NA,0,12.82051282
3D6.1D593E1974,7/16/19,A00001671,Archilochus,BCHU,F,AHY,9:40:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A93,7/16/19,A00001581,Calypte,ANHU,M,HY,9:25:00,SB,4.3,49,NA,0,11.39534884
3D6.1D593E1AD5,7/16/19,A00001580,Calypte,ANHU,M,HY,8:55:00,SB,4.7,50,NA,0,10.63829787
3D6.1D593E1A94,7/16/19,910031791,Archilochus,BCHU,F,AHY,8:14:00,SB,3.7,0,NA,NA,0
3D6.1D593E1CB0,7/7/19,A00001442,Calypte,ANHU,M,AHY,13:20:00,NA,5.3,50,NA,0,9.433962264
3D6.1D593E1C8C,7/7/19,A00001441,Calypte,ANHU,M,AHY,12:55:00,NA,5,48,NA,NA,9.6
3D6.1D593E1CAE,7/7/19,A00001440,Calypte,ANHU,M,AHY,12:30:00,NA,4.6,49,NA,0,10.65217391
3D6.1D593E1A7B,7/7/19,NA,Calypte,ANHU,F,AHY,12:13:00,NA,4.1,49,NA,0,11.95121951
3D6.1D593E1CB5,7/7/19,A00001439,Calypte,ANHU,M,AHY,11:40:00,NA,4.5,49,NA,0,10.88888889
3D6.1D593E1AC5,7/7/19,A00001438,Calypte,ANHU,F,AHY,11:30:00,NA,4.4,50,NA,NA,11.36363636
3D6.1D593E1A37,7/7/19,NA,Calypte,ANHU,F,AHY,11:00:00,NA,3.9,48,NA,0,12.30769231
3D6.1D593E1CBA,7/7/19,A00001436,Calypte,ANHU,F,HY,10:30:00,NA,4,48,NA,0,12
3D6.1D593E19C7,6/25/19,900096454,Calypte,ANHU,F,AHY,8:48:00,SB,4.61,50,NA,0,10.84598698
3D6.1D593E1AB4,6/25/19,910070501,Calypte,ANHU,F,AHY,8:29:00,SB,4.34,49.5,NA,0,11.40552995
3D6.1D593E1CBC,6/25/19,A00001571,Archilochus,BCHU,F,AHY,8:10:00,SB,3.6,41,NA,0,11.38888889
3D6.1D593E1A74,6/25/19,910070420,Archilochus,BCHU,M,AHY,8:05:00,SB,2.77,0,NA,NA,0
3D6.1D593E1AAA,6/25/19,A00001570,Archilochus,BCHU,M,AHY,7:50:00,SB,3.09,42,NA,0,13.59223301
3D6.1D593E1AA8,6/25/19,A00001569,Archilochus,BCHU,F,HY,7:33:00,SB,3.16,43,NA,0,13.60759494
3D6.1D593E1A81,6/25/19,A00001568,Calypte,ANHU,M,HY,7:20:00,SB,4.31,51,NA,0,11.83294664
3D6.1D593E1A61,6/18/19,A00001670,Archilochus,BCHU,M,AHY,9:45:00,SB,NA,43,NA,0,#VALUE!
3D6.1D593E1A73,6/18/19,910032059,Archilochus,BCHU,M,AHY,9:06:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1AC2,6/18/19,A00001561,Archilochus,BCHU,F,AHY,8:50:00,SB,NA,46,NA,0,#VALUE!
3D6.1D593E1AA5,6/18/19,A00001559,Archilochus,BCHU,F,AHY,8:30:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1961,6/18/19,A00001558,Archilochus,BCHU,F,AHY,8:25:00,SB,NA,46,NA,0,#VALUE!
3D6.1D593E1ACF,6/18/19,A00001372,Calypte,ANHU,F,AHY,8:15:00,SB,3.7,48,NA,0,12.97297297
3D6.1D593E1AC8,6/18/19,310069539,Archilochus,BCHU,F,AHY,7:50:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1ADC,6/18/19,910070383,Calypte,ANHU,M,AHY,7:35:00,SB,4.8,47,NA,NA,9.791666667
3D6.1D593E1A1D,6/18/19,A00001371,Calypte,ANHU,F,AHY,7:30:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1AA1,6/18/19,A00001557,Archilochus,BCHU,M,AHY,6:45:00,SB,NA,43,NA,0,#VALUE!
3D6.1D593E1ACE,6/18/19,610089712,Calypte,ANHU,M,AHY,6:30:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1A8B,6/18/19,A00001377,Calypte,ANHU,M,HY,6:20:00,SB,4.4,49,NA,0,11.13636364
3D6.1D593E1ADF,6/11/19,A00001554,Archilochus,BCHU,F,AHY,9:30:00,SB,NA,47,NA,NA,#VALUE!
3D6.1D593E1A29,6/11/19,A00001553,Archilochus,BCHU,F,AHY,9:14:00,SB,NA,47,NA,0,#VALUE!
3D6.1D593E1A74,6/11/19,910070420,Archilochus,BCHU,M,AHY,8:50:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A61,6/11/19,A00001552,Archilochus,BCHU,M,AHY,8:30:00,SB,NA,43,NA,0,#VALUE!
3D6.1D593E1A8E,6/11/19,610089734,Calypte,ANHU,F,AHY,8:15:00,SB,NA,51,NA,0,#VALUE!
3D6.1D593E1A4E,6/11/19,A00001551,Archilochus,BCHU,M,AHY,8:00:00,SB,NA,43,NA,NA,#VALUE!
3D6.1D593E196B,6/11/19,A00001550,Archilochus,BCHU,M,AHY,7:55:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AB8,6/11/19,A00001548,Archilochus,BCHU,F,AHY,7:25:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E1A5C,6/11/19,910070621,Archilochus,BCHU,F,AHY,7:00:00,SB,NA,46,NA,NA,#VALUE!
3D6.1D593E1AD8,6/11/19,A00001547,Archilochus,BCHU,M,AHY,6:47:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E1AA2,6/11/19,A00001546,Archilochus,BCHU,F,AHY,6:40:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1A85,6/11/19,A00001555,Archilochus,BCHU,F,AHY,0:00:00,SB,NA,47,NA,NA,#VALUE!
3D6.1D593E1A62,6/11/19,610089426,Calypte,ANHU,F,AHY,0:00:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A9A,6/4/19,910071119,Archilochus,BCHU,F,AHY,10:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E198C,6/4/19,910070666,Archilochus,BCHU,M,AHY,10:00:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A48,6/4/19,A00001645,Archilochus,BCHU,M,AHY,9:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AB0,6/4/19,A00001514,Archilochus,BCHU,F,AHY,9:10:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A31,6/4/19,A00001513,Archilochus,BCHU,M,AHY,8:40:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A5B,6/4/19,A00001511,Archilochus,BCHU,F,AHY,8:20:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A51,6/4/19,A00001375,Calypte,ANHU,F,HY,8:00:00,SB,4,0,NA,NA,0
3D6.1D593E1A1D,6/4/19,A00001669,Calypte,ANHU,F,HY,7:50:00,SB,4.2,50,NA,0,11.9047619
3D6.1D593E1A77,6/1/19,A00001510,Archilochus,BCHU,F,AHY,11:05:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1991,6/1/19,910070545,Calypte,ANHU,M,AHY,9:33:00,SB,0.01,0.01,NA,0,1
3D6.1D593E19EE,6/1/19,610089789,Archilochus,BCHU,M,AHY,9:19:00,SB,0.01,0.01,NA,NA,1
3D6.1D593E19E0,6/1/19,910070762,Calypte,ANHU,F,AHY,8:10:00,SB,0.01,0.01,NA,NA,1
3D6.1D593E1A63,6/1/19,A00001509,Archilochus,BCHU,M,AHY,8:07:00,NA,NA,0,NA,NA,#VALUE!
3D6.1D593E19EE,6/1/19,610089789,Archilochus,BCHU,M,AHY,7:30:00,SB,3.1,40,NA,0,12.90322581
3D6.1D593E1ABD,5/31/19,A00001643,Archilochus,BCHU,F,AHY,11:47:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AB2,5/31/19,910070754,Archilochus,BCHU,F,AHY,11:46:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A69,5/31/19,A00001374,Calypte,ANHU,F,AHY,11:05:00,SB,NA,48,NA,0,#VALUE!
3D6.1D593E1A54,5/31/19,910070425,Archilochus,BCHU,M,AHY,10:50:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A39,5/31/19,A00001668,Archilochus,BCHU,F,AHY,10:45:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A3A,5/31/19,A00001642,Archilochus,BCHU,M,AHY,10:42:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A61,5/31/19,A00001667,Archilochus,BCHU,M,AHY,10:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A57,5/31/19,A00001641,Archilochus,BCHU,F,AHY,10:30:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A76,5/31/19,900096463,Archilochus,BCHU,F,AHY,10:15:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A27,5/31/19,910070677,Archilochus,BCHU,M,AHY,10:00:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593D784B,5/31/19,A00001373,Calypte,ANHU,M,HY,9:30:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1A5F,5/31/19,A00001639,Archilochus,BCHU,M,AHY,9:20:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A24,5/31/19,610089460,Archilochus,BCHU,M,AHY,9:01:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AD9,5/31/19,A00001666,Archilochus,BCHU,F,AHY,9:00:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1A56,5/31/19,A00001638,Archilochus,BCHU,F,AHY,8:15:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AAD,5/31/19,A00001665,Archilochus,BCHU,F,AHY,8:10:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AA6,5/31/19,610089855,Archilochus,BCHU,M,AHY,8:00:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AB7,5/31/19,A00001636,Archilochus,BCHU,F,AHY,7:56:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1AC9,5/31/19,A00001635,Archilochus,BCHU,F,AHY,7:55:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1961,5/31/19,A00001664,Archilochus,BCHU,F,AHY,7:50:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E196B,5/31/19,A00001663,Archilochus,BCHU,M,AHY,7:45:00,SB,NA,0,NA,NA,#VALUE!
3D6.1D593E1974,5/23/19,A00001359,Archilochus,BCHU,F,AHY,11:59:00,SB,3.2,46,NA,NA,14.375
3D6.1D593E19A2,5/23/19,A00001360,Archilochus,BCHU,M,AHY,11:15:00,SB,3.5,42,NA,0,12
3D6.1D593E1A70,5/23/19,910071064,Archilochus,BCHU,F,AHY,11:06:00,SB,3.8,47,NA,0,12.36842105
3D6.1D593E1A77,5/23/19,A00001362,Archilochus,BCHU,F,AHY,10:55:00,SB,3.7,44,NA,0,11.89189189
3D6.1D593E1A48,5/23/19,A00001364,Archilochus,BCHU,M,AHY,10:45:00,SB,2.9,40,NA,0,13.79310345
3D6.1D593E1A46,5/23/19,A00001363,Archilochus,BCHU,M,AHY,10:44:00,SB,2.9,42,NA,NA,14.48275862
3D6.1D593E1A52,5/23/19,510086564,Archilochus,BCHU,M,AHY,10:13:00,SB,2.8,42,NA,0,15
3D6.1D593E1960,5/23/19,A00001661,Archilochus,BCHU,M,AHY,10:10:00,SB,2.9,43,NA,0,14.82758621
3D6.1D593E1A7A,5/23/19,A00001365,Calypte,ANHU,F,AHY,10:05:00,SB,4.3,50,NA,0,11.62790698
3D6.1D593E1A28,5/23/19,A00001366,Calypte,ANHU,F,AHY,9:36:00,SB,NA,50,NA,0,#VALUE!
3D6.1D593E1A4C,5/23/19,A00001367,Archilochus,BCHU,F,AHY,9:28:00,SB,3.5,46,NA,0,13.14285714
3D6.1D593E1A38,5/23/19,A00001368,Archilochus,BCHU,F,AHY,9:26:00,SB,3.4,46,NA,0,13.52941176
3D6.1D593E1A73,5/23/19,910032059,Archilochus,BCHU,M,AHY,8:48:00,SB,2.9,42,NA,0,14.48275862
3D6.1D593E1A63,5/23/19,610089643,Archilochus,BCHU,M,AHY,8:44:00,SB,NA,41,NA,0,#VALUE!
3D6.1D593E1A47,5/23/19,A00001370,Archilochus,BCHU,M,AHY,8:40:00,SB,NA,42,NA,0,#VALUE!
3D6.1D593E1A7E,5/17/19,A00001333,NA,NA,F,AHY,13:33:00,SB,3.6,45,NA,-,12.5
3D6.1D593E1960,5/17/19,A00001334,Archilochus,BCHU,M,AHY,13:32:00,SB,3.1,43,NA,0,13.87096774
3D6.1D593E1A0F,5/17/19,A00001335,Archilochus,BCHU,M,AHY,13:25:00,SB,3,43,NA,0,14.33333333
3D6.1D593E1A4F,5/17/19,510086548,Calypte,ANHU,M,AHY,12:49:00,SB,4.6,51,NA,NA,11.08695652
3D6.1D593E197A,5/17/19,910070413,Archilochus,BCHU,M,AHY,12:30:00,SB,2.9,43,NA,NA,14.82758621
3D6.1D593E1A6D,5/17/19,A00001336,Archilochus,BCHU,M,AHY,12:30:00,SB,3.1,42,NA,-,13.5483871
3D6.1D593E1A19,5/17/19,A00001338,Calypte,ANHU,F,AHY,12:15:00,SB,4.3,50,NA,0,11.62790698
3D6.1D593E1962,5/17/19,A00001339,Archilochus,BCHU,M,AHY,11:50:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E19EE,5/17/19,A00001340,Archilochus,BCHU,M,AHY,11:20:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1A32,5/5/19,A00001277,Selasphorus,ALHU,F,AHY,11:13:00,BH,3.8,42,NA,0,11.05263158
3D6.1D593E19E6,5/4/19,A00001278,Calypte,ANHU,M,AHY,13:25:00,BH,5.3,48,NA,0,9.056603774
3D6.1D593D782E,5/4/19,910070773,Calypte,ANHU,F,AHY,12:50:00,BH,4.6,48,NA,0,10.43478261
3D6.1D593E1984,5/4/19,610089912,Calypte,ANHU,M,AHY,12:45:00,BH,5.1,47,NA,0,9.215686275
3D6.1D593E1A6B,5/4/19,A00001279,Calypte,ANHU,M,AHY,12:39:00,BH,4.3,48,NA,0,11.1627907
3D6.1D593E19C1,5/4/19,910070243,Selasphorus,ALHU,M,AHY,12:35:00,BH,3.9,38,NA,0,9.743589744
3D6.1D593E199E,5/4/19,610089765,Selasphorus,ALHU,M,AHY,9:57:00,BH,3.6,7,26,-,1.944444444
3D6.1D593E1A1A,5/4/19,610089911,Calypte,ANHU,M,AHY,9:57:00,BH,4.2,48,NA,NA,11.42857143
3D6.1D593E19F0,5/4/19,610089781,Selasphorus,ALHU,M,AHY,9:16:00,BH,3.1,37,NA,NA,11.93548387
3D6.1D593E1A64,4/18/19,A00001224,Calypte,ANHU,F,AHY,15:47:00,NA,NA,0,NA,0,#VALUE!
3D6.1D593E1A4A,4/18/19,A00001223,Calypte,ANHU,M,AHY,15:26:00,NA,4.1,50,NA,0,12.19512195
3D6.1D593E1A66,4/18/19,A00001221,Calypte,ANHU,F,AHY,14:53:00,NA,3.89,48,NA,0,12.33933162
3D6.1D593E1A41,4/18/19,A00001220,Calypte,ANHU,F,AHY,14:45:00,NA,4.8,51,NA,0,10.625
3D6.1D593E1A71,4/18/19,A00001219,Calypte,ANHU,F,AHY,14:30:00,NA,4,48,NA,0,12
3D6.1D593E1A5E,4/18/19,A00001218,Calypte,ANHU,M,AHY,14:17:00,NA,NA,48,NA,0,#VALUE!
3D6.1D593E1A23,4/18/19,A00001217,Calypte,ANHU,M,AHY,14:10:00,NA,4.1,49,NA,0,11.95121951
3D6.1D593E1A3E,4/18/19,A00001216,Calypte,ANHU,F,AHY,13:45:00,NA,4.19,48,NA,0,11.45584726
3D6.1D593E1A37,4/18/19,A00001215,Calypte,ANHU,F,AHY,13:44:00,NA,4,49,NA,0,12.25
3D6.1D593E1A43,4/18/19,A00001214,Calypte,ANHU,F,AHY,13:38:00,NA,4,49,NA,0,12.25
3D6.1D593E1A75,4/18/19,A00001213,Calypte,ANHU,M,AHY,12:53:00,NA,4.1,49,NA,0,11.95121951
3D6.1D593E1A1E,4/18/19,A00001212,Calypte,ANHU,F,AHY,12:39:00,NA,NA,50,NA,0,#VALUE!
3D6.1D593E1A7B,4/18/19,A00001211,Calypte,ANHU,F,AHY,12:35:00,NA,NA,50,NA,0,#VALUE!
3D6.1D593E1A22,4/18/19,A00001210,Calypte,ANHU,F,AHY,12:15:00,NA,3.9,50,NA,0,12.82051282
3D6.1D593E1A50,4/18/19,A00001209,Calypte,ANHU,F,AHY,12:05:00,NA,NA,49,NA,0,#VALUE!
3D6.1D593E1A20,4/18/19,A00001208,Calypte,ANHU,F,AHY,11:56:00,NA,4,51,NA,0,12.75
3D6.1D593E1A68,4/18/19,A00001206,Calypte,ANHU,F,AHY,11:35:00,NA,3.9,49,NA,0,12.56410256
3D6.1D593E1A7C,4/18/19,A00001207,Calypte,ANHU,F,AHY,11:30:00,NA,4,48,NA,0,12
3D6.1D593E1A5D,4/18/19,A00001205,Calypte,ANHU,F,AHY,11:25:00,NA,4,51,NA,0,12.75
3D6.1D593E1A2E,4/7/19,610089708,Calypte,ANHU,M,AHY,12:00:00,SB,4.5,48,NA,0,10.66666667
3D6.1D593E1A33,4/7/19,610089706,Calypte,ANHU,M,AHY,11:12:00,SB,4.1,0.01,NA,0,0.002439024
3D6.1D593E19F2,4/7/19,910070512,Calypte,ANHU,F,AHY,11:01:00,SB,4,0.01,NA,1,0.0025
3D6.1D593E1A62,4/7/19,610089426,Calypte,ANHU,F,AHY,9:56:00,SB,4.9,0.01,NA,1,0.002040816
3D6.1D593E19D1,4/7/19,610089705,Calypte,ANHU,M,AHY,8:34:00,SB,4.3,0.01,NA,0,0.002325581
3D6.1D593E1A40,4/4/19,A00001069,Calypte,ANHU,M,AHY,16:20:00,SB,4.4,0,NA,0,0
3D6.1D593E19F3,2/27/19,A00001325,Calypte,ANHU,F,AHY,16:15:00,BH,4.6,50,NA,0,10.86956522
3D6.1D593E19A7,2/27/19,A00001634,Calypte,ANHU,M,AHY,15:59:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E197B,2/27/19,A00001633,Calypte,ANHU,F,AHY,15:20:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D7881,2/27/19,910071170,Calypte,ANHU,F,AHY,15:09:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593D77F6,2/27/19,A00001659,Calypte,ANHU,F,AHY,15:05:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1994,2/27/19,610089495,Calypte,ANHU,F,AHY,14:50:00,BH,4.2,51,NA,0,12.14285714
3D6.1D593E1999,2/27/19,A00001193,Calypte,ANHU,F,AHY,14:22:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E19B8,2/27/19,A00001632,Calypte,ANHU,M,AHY,14:08:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E198F,2/27/19,A00001631,Calypte,ANHU,M,AHY,14:05:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E196C,2/27/19,A00001630,Calypte,ANHU,M,AHY,14:01:00,BH,NA,0,NA,NA,#VALUE!
3D6.1257C6D459B,2/27/19,A00001629,Calypte,ANHU,M,AHY,14:00:00,BH,NA,0,NA,NA,#VALUE!
3D6.2EF52E72A,2/27/19,610089452,Selasphorus,ALHU,M,AHY,13:50:00,BH,NA,0,NA,NA,#VALUE!
